date,total_pixels,water_percent,class1_percent,class2_percent,class3_percent
2015-11-23,674537,0.12698465358419064,5.9346404433215695e-6,0.11742098050977792,0.009557738433969388
2016-02-20,672600,0.39956288732661144,1.1159228602700298e-4,0.3740879584343975,0.025363336606202238
2016-03-23,673749,0.13016141929671415,4.456130989374417e-6,0.12729927257477425,0.0028576905909505823
2016-03-30,674559,0.11506429690865927,1.4836116849698994e-6,0.11168925486790397,0.0033735584290703773
2016-04-08,518564,0.11283045437911698,0,0.11230160384540255,5.288505337144284e-4
2016-04-15,601221,0.1390922987518567,0,0.13805360916399845,0.0010386895878582254
2016-05-01,658087,0.10861364052917848,0,0.10720537623576402,0.0014082642934144564
2016-05-10,674557,0.11065531386570697,0,0.10884826947150927,0.0018070443941976945
2016-05-17,674557,0.11445861315908867,0,0.11143945442165656,0.0030191587374321085
2016-05-26,674559,0.11386422959806984,0,0.11001574088725792,0.003848488710811919
2016-06-02,674559,0.11763649557678454,4.450835054909698e-6,0.1105952745199174,0.007036770221812233
2016-06-11,674559,0.12018944220151544,4.450835054909698e-6,0.11384403502489918,0.00634095634156135
2016-06-27,674559,0.12292142293906937,3.1155845384367887e-4,0.10852445514812147,0.014085409337104225
2016-07-04,666256,0.12651053994285216,5.077059083219374e-4,0.10690227684452502,0.019100557190005196
2016-07-13,674552,0.12134953699257013,5.756473120278708e-4,0.11151605662112495,0.009257833059417303
2016-07-20,674559,0.12017650859847351,5.548707701787423e-4,0.10947521751478562,0.010146420313509142
2016-07-29,674559,0.12320287862092073,6.542727530717257e-4,0.108206531709245,0.014342074158604019
2016-08-05,238675,0.13465098416981533,2.3906579501868904e-4,0.1261326924209915,0.008279225953805126
2016-08-14,113399,0.10699360333316327,0.0016972821679950977,0.08051776951469808,0.024778551650470097
2016-08-21,674559,0.12621092749357987,4.0799321336672234e-4,0.10503978874905943,0.020763145531153743
2016-09-06,674549,0.11975948214877513,1.4984700332961083e-4,0.10608779763706856,0.01352183750837696
2016-09-15,674228,0.12079084806107172,1.632774669051183e-5,0.1107043752668286,0.010070145047552626
2016-10-01,569549,0.1331921662945586,1.7569744288494958e-6,0.12454960907904798,0.00864080024108182
2016-10-08,373898,0.11928208374445445,0,0.1088532640975859,0.01042881964686855
2016-11-09,650297,0.12512271550496268,3.0782048915827397e-6,0.11667304307756805,0.008446594222503037
2017-01-05,644823,0.9998835936628425,0.9697351557710668,0.0023474517167665176,0.02780098617501212
2017-03-01,674502,0.1895746354818616,3.4125954645216816e-5,0.17762557647262212,0.011914933054594429
2017-04-02,674557,0.11305439671402348,1.4836160871902253e-6,0.10985676768845586,0.003196145409480448
2017-05-04,667837,0.11910885867274305,0,0.1158368436526678,0.0032720150200752484
2017-05-20,674557,0.12187251619758648,0,0.11853289638532129,0.003339619812265197
2017-05-29,589560,0.1323675436993484,5.431857753864229e-5,0.12302305090715383,0.009290174214655915
2017-06-05,674558,0.13084174131261905,2.2699292456974991e-4,0.12213886225689255,0.00847588613115674
2017-06-21,674558,0.13675205758628572,1.1127104145575976e-4,0.12556560888526666,0.011075177659563288
2017-06-30,674559,0.13006823060322603,1.0385281794789296e-4,0.11478851385972105,0.015175863925557101
2017-07-07,674559,0.13334589535468203,4.005751549418729e-5,0.11669680502594981,0.016609032813238025
2017-07-16,674558,0.12704148470676116,5.044287212661109e-5,0.10682724550896482,0.020163796325669746
