date,total_pixels,water_percent,class1_percent,class2_percent,class3_percent
2019-03-16,806549,0.41773086287459554,0.09028567178039659,0.2253455093105736,0.10209968178364849
2019-04-17,662147,0.18664197774895308,5.136875483696242e-5,0.1838695758334876,0.002721033160628509
2019-04-24,394672,0.17739704507628526,1.2672904386167243e-5,0.17584841616029562,0.00153595601160347
2019-05-03,780370,0.18369078755619456,0,0.18108629816461586,0.002604489391578705
2019-05-10,528230,0.19800349265990444,0,0.19680857004838181,0.001194922611522644
2019-06-04,808515,0.17743642924745137,0,0.17451754518068716,0.002918884066764234
2019-06-11,472030,0.1445054547596694,0,0.14249851535435465,0.002006939405314745
2019-06-20,808512,0.1736455068663889,0,0.17048751942925874,0.0031579874371301577
2019-07-06,670924,0.09131101779531116,0,0.08790440261796897,0.0034066151773421817
2019-07-13,465162,0.12889051204217955,0,0.1279550343248919,9.354777172876792e-4
2019-07-22,808511,0.1671032415066787,0,0.16604139161294237,0.0010618498937363372
2019-07-29,518871,0.16783120982105826,0,0.16709478576006637,7.364240609918857e-4
2019-08-07,560355,0.058115944838612724,1.606785819881915e-5,0.057385749949355275,7.141270310586288e-4
2019-08-14,562167,0.1972137146155496,0,0.1968240419671595,3.896726483900932e-4
2019-08-23,808513,0.16382203553154379,0,0.16302279721880428,7.992383127395042e-4
2019-08-30,500855,0.2286695738816505,0,0.2282421843179742,4.273895636763141e-4
2019-09-08,396993,0.13476721556194413,0,0.1345656589600683,2.0155660187584182e-4
2019-09-15,540265,0.18971532316461845,0,0.18929318267578457,4.221404888338754e-4
2019-09-24,808515,0.16458221224502084,0,0.16400072450896355,5.814877360572954e-4
2019-10-01,307963,0.3453626828000095,0,0.3447747758454466,5.879069545629075e-4
2019-10-10,808515,0.16612939172917468,0,0.1658213269498592,3.080647793154608e-4
2019-10-26,808492,0.17333103164055055,0,0.17303533052631898,2.957011142315687e-4
2019-11-02,498354,0.189418176772301,0,0.18923551444874429,1.8266232355670543e-4
2019-11-18,484453,0.24891615077445234,0,0.2487901879432779,1.2596283117444904e-4
2020-02-06,337358,0.24449129533815123,0,0.24354826374965152,9.430315884997064e-4
2020-02-22,497714,0.2009939426112374,2.0098501257126705e-6,0.2000231850005182,9.687477605935072e-4
2020-04-03,747771,0.19035812007149167,0,0.18888939282020104,0.001468727251290632
2020-04-10,432875,0.14618200670680362,0,0.14598787580948738,1.9413089731624763e-4
