year_month,mean_water,mean_class1,mean_class2,mean_class3,sd_water,n_obs
2022-08-01,0.020532953615804234,0,0.020509588798010896,2.3364817793334857e-5,0.008460785200529248,8
2022-09-01,0.06094870591087361,0,0.06094459943653209,4.106474341524417e-6,0.04097133962058757,4
2022-10-01,0.1100377396469388,0,0.1100363708221583,1.3688247805081391e-6,0.07697776387549364,6
2022-11-01,0.8928753231331727,0.2790980539510496,0.379675224900605,0.23410204428151732,0.054788445982821385,2
2023-01-01,0.8873029438407313,0.3115664437477118,0.356622370298809,0.2191141297942109,0.033820258898635644,2
2023-02-01,0.877486299973103,0.3646662968332831,0.18500558574682058,0.3278144173929995,NA,1
2023-03-01,0.979039946164884,0.35350450924113325,0.040131420815855086,0.5854040161078956,NA,1
2023-04-01,0.23062533886511277,3.6558492550925676e-4,0.2186373782684011,0.011622375671202546,0.19296052813040757,2
2023-05-01,0.056853676332945725,0,0.05674621022964435,1.074661033013799e-4,0.04613352152620031,3
2023-06-01,0.03972497059480508,0,0.03962806134597147,9.690924883360871e-5,0.03167615842278043,5
2023-07-01,0.015419107265641645,0,0.01534387008306271,7.52371825789348e-5,0.007650944806518827,7
2023-08-01,0.04128057123604015,0,0.04128057123604015,0,0.019050447164358518,6
2023-09-01,0.17101939530310808,0,0.17101939530310808,0,0.18010181058781793,2
2023-10-01,0.28878699844565536,0,0.28870076248448334,8.623596117201277e-5,0.25577031266778216,4
2023-11-01,0.4514945033350736,0,0.4506403159964909,8.541873385827083e-4,NA,1
2023-12-01,0.7683006506367883,0.0010204624027481608,0.7627872957835042,0.004492892450535976,0.10266231775166607,2
2024-01-01,0.9074571047665216,0.03532905102411828,0.7624616929549662,0.10966636078743698,NA,1
2024-02-01,0.6565243656385876,0.06372625099389456,0.5521055442403462,0.04069257040434695,NA,1
2024-04-01,0.11501098250635945,0,0.11501098250635945,0,NA,1
2024-05-01,0.05104265816594219,0,0.05099912918378609,4.352898215610044e-5,0.026936055221406213,5
2024-06-01,0.012978381870854703,0,0.01297632862525234,2.0532456023625916e-6,0.004273988941319847,2
2024-07-01,0.029082073594225172,0,0.029073860645542123,8.212948683048834e-6,0.020375164027775675,8
2024-08-01,0.07564105178837388,0,0.07562767856720681,1.3373221167070906e-5,0.06734186955553272,5
2024-09-01,0.09472509173874254,0,0.09472391846035924,1.1732783832926906e-6,0.07396354576704862,7
2024-10-01,0.1906681315213847,0,0.1906681315213847,0,0.2716826248164176,4
2024-11-01,0.5103333541260984,0.004495469449497386,0.49734387827999155,0.008494006396609268,0.03762137168353679,2
2024-12-01,0.9280873161103225,0.40017918351594284,0.2841288911254254,0.24377924146895352,0.047335240749461834,4
2025-01-01,0.8618992716570019,0.2543468542452743,0.42267076152281785,0.18488165588890926,0.022636884793435896,5
2025-02-01,0.9582577739365574,0.3708763793461089,0.19051574975669042,0.3968656448337574,0.03273103792254384,5
2025-03-01,0.9144685210389839,0.21692710926987754,0.23470282007517795,0.4628385916939275,0.0301906474522516,2
2025-04-01,0.37486526884654986,6.079384198493345e-4,0.36669171779321075,0.0075656126334897825,0.22137323903184888,3
2025-05-01,0.12943316356003692,0,0.12211561562220105,0.007317547937835891,0.1005479824363165,3
2025-06-01,0.07080638977011654,0,0.07074162343517179,6.476633494475186e-5,0.03960685324147248,7
2025-07-01,0.045843451354613485,0,0.04573205310981997,1.1139824479351427e-4,0.030563058143901537,6
2025-08-01,0.04960934825151571,0,0.04960442048230588,4.9277692098293e-6,0.03231375591019889,5
2025-09-01,0.04367255151823534,0,0.04367255151823534,0,0.015261804619592152,5
2025-10-01,0.07605093857577537,0,0.07604683210143384,4.106474341524417e-6,NA,1
2025-11-01,0.4967993156681343,0,0.49677869080531994,2.062486281433157e-5,0.29797894179570283,2
2025-12-01,0.7022861577668758,0.13073833486815517,0.4673205815735767,0.10422724132514379,0.21903958062433965,4
